OBJECTID,LENGTH,PREFIX,ST_NAME,SUFFIX,ONEWAY,ST_TYPE,ROW,len,Shape_Leng
8290,89.05917130000,,Blackheath,Court,0,Minor,100,0.00000000000,89.05921960320
8291,215.73231798000,,Blackheath,Court,0,Minor,50,0.00000000000,215.73214228100
8292,85.51756083000,,Blackheath,Court,0,Minor,50,0.00000000000,85.51772031550
8293,77.84905975000,,Blackheath,Avenue,0,Minor,100,0.00000000000,77.84876819940
8294,267.23689871000,,Blackheath,Avenue,0,Minor,50,0.00000000000,267.22737088500
8295,475.92202235000,,Burnstones,Avenue,0,Minor,50,0.00000000000,475.92095359400
8296,174.46914135000,,Chesterfield House,Drive,0,Major,80,0.00000000000,174.46712485400
8297,132.18679025000,,Blackford,Court,0,Minor,50,0.00000000000,132.18647807700
8298,94.51207619000,,Blackford,Court,0,Minor,50,0.00000000000,94.50711828830
8299,187.73456192000,,Blackford,Road,0,Minor,50,0.00000000000,187.73364807200
8300,173.93761808000,,Blackford,Lane,0,Minor,50,0.00000000000,173.93595305900
8301,151.74995721000,,Blackford,Lane,0,Minor,100,0.00000000000,151.74680426200
8302,184.30076482000,,Burnstones,Close,0,Minor,50,0.00000000000,184.30074751800
8303,0.26878430000,,Burnstones,Close,0,Minor,50,0.00000000000,0.26881475009
8304,318.91346627000,,Widcombe,Close,0,Minor,50,0.00000000000,318.90953207800
8305,95.81333202000,,Widcombe,Close,0,Minor,50,0.00000000000,95.81353340530
8306,272.18774436000,,Wolerton,Lane,0,Minor,50,0.00000000000,272.18778775700
8307,235.04610523000,,Wolerton,Close,0,Minor,50,0.00000000000,235.04600149300
8308,315.38454361000,,Wolerton,Close,0,Minor,50,0.00000000000,315.37290940600
8309,432.80777838000,,Beckfoot,Lane,0,Minor,50,0.00000000000,432.80640827900
8310,108.89933496000,,Widcombe,Close,0,Minor,100,0.00000000000,108.89681525300
8311,294.95850776000,,Brunstock,Close,0,Minor,50,0.00000000000,294.95798646300
8312,85.00427488000,,Brunstock,Close,0,Minor,50,0.00000000000,85.00438396890
8313,321.03010057000,,Blanchland,Court,0,Minor,50,0.00000000000,321.02843742000
8314,94.40193713000,,Blanchland,Court,0,Minor,50,0.00000000000,94.40219012260
8315,110.82985095000,,Blanchland,Place,0,Minor,100,0.00000000000,110.82761456900
8316,127.90160871000,,Blanchland,Place,0,Minor,100,0.00000000000,127.89480598700
8317,122.83741710000,,Blakenhall,Court,0,Minor,50,0.00000000000,122.83705004200
8318,87.57613727000,,Blakenhall,Court,0,Minor,50,0.00000000000,87.57628701510
8319,100.17000221000,,Corby,Close,0,Minor,50,0.00000000000,100.16985063900
8320,234.59348453000,,Chesterfield House,Drive,0,Major,80,0.00000000000,234.59288550800
8321,931.52325436000,,Tatters Hall,Lane,0,Minor,50,0.00000000000,931.51987085500
8322,371.01008615000,,Blickling Hall,Drive,0,Minor,50,0.00000000000,371.00947584300
8323,111.76563043000,,Beckfoot,Place,0,Minor,50,0.00000000000,111.76527857200
8324,123.77913303000,,Beckfoot,Close,0,Minor,50,0.00000000000,123.77883494400
8325,144.88758304000,,Blickling Hall,Close,0,Minor,50,0.00000000000,144.88644413000
8326,88.09127914000,,Blickling Hall,Close,0,Minor,50,0.00000000000,88.08755328070
8327,182.87045458000,,Grimsthorpe,Drive,0,Minor,50,0.00000000000,182.86998753800
8328,92.80267046000,,Elenley,Lane,0,Minor,50,0.00000000000,92.80242700790
8329,212.74581041000,,Elenley,Lane,0,Minor,50,0.00000000000,212.74403909300
8330,38.59692408000,,Grimsthorpe,Close,0,Minor,50,0.00000000000,38.59599487310
8331,93.18107544000,,Grimsthorpe,Close,0,Minor,50,0.00000000000,93.18123248730
8332,115.10941908000,,Grimsthorpe,Drive,0,Minor,50,0.00000000000,115.10921817400
8333,188.64423236000,,Holkham,Lane,0,Minor,50,0.00000000000,188.64339836200
8334,319.21454035000,,Holkham,Close,0,Minor,50,0.00000000000,319.21323110600
8336,147.06274213000,,Beckfoot,Lane,0,Minor,50,0.00000000000,147.06056663500
8337,77.00364935000,,Brunstock,Avenue,0,Minor,100,0.00000000000,76.99603814700
8338,128.15405026000,,Brunstock,Avenue,0,Minor,100,0.00000000000,128.15400985200
8339,207.80131655000,,Corby,Avenue,0,Minor,50,0.00000000000,207.79943286800
8340,181.11670649000,,Corby,Drive,0,Minor,50,0.00000000000,181.11470294200
8341,32.62892394000,,Dufton,Court,0,Minor,50,0.00000000000,32.62885738040
8342,102.29542291000,,Dufton,Court,0,Minor,50,0.00000000000,102.29544061200
8343,171.85685025000,,Dufton,Court,0,Minor,50,0.00000000000,171.85664203300
8344,71.56904742000,,Corby,Mews,0,Minor,50,0.00000000000,71.56892917170
8345,186.73375537000,,Corby,Drive,0,Minor,50,0.00000000000,186.73331842900
8346,166.44447688000,,Caldbeck,Drive,0,Major,60,0.00000000000,166.44391895800
8347,44.78386500000,,Caldbeck,Drive,0,Major,60,0.00000000000,44.78302383960
8348,301.40338686000,,Catton,Avenue,0,Minor,50,0.00000000000,301.40177654600
8349,169.95778571000,,Caldbeck,Drive,0,Major,60,0.00000000000,169.93931865000
8350,202.11599841000,,Catton,Close,0,Minor,50,0.00000000000,202.11576693700
8351,90.92774564000,,Catton,Close,0,Minor,50,0.00000000000,90.92774363300
8352,221.62388770000,,Blacnhland,Close,0,Minor,50,0.00000000000,221.62380403600
8353,91.80314777000,,Blacnhland,Close,0,Minor,50,0.00000000000,91.80205374380
8354,147.37523443000,,Blacnhland,Lane,0,Minor,50,0.00000000000,147.37451842900
8355,776.09843651000,,Blacnhland,Road,0,Minor,50,0.00000000000,776.09381931300
8356,0.13015290000,,Helton,Road,0,Minor,50,0.00000000000,0.13025671387
8357,407.42337619000,,Hawkshead,Place,0,Minor,50,0.00000000000,407.41925770300
8358,66.96258840000,,Hawkshead,Place,0,Minor,100,0.00000000000,66.95868009660
8359,92.19190002000,,Hawkshead,Drive,0,Minor,100,0.00000000000,92.18439031010
8360,18.90065859000,,Hawkshead,Drive,0,Minor,50,0.00000000000,18.90048686770
8361,456.51762416000,,Hawkshead,Road,0,Minor,50,0.00000000000,456.51668804000
8362,234.60749482000,,Coniston,Lane,0,Minor,50,0.00000000000,234.60644587400
8363,282.71706179000,,Crossdale,Avenue,0,Minor,50,0.00000000000,282.71557109600
8365,471.79655031000,,Hawkshead,Lane,0,Minor,50,0.00000000000,471.79333689700
8366,123.78163638000,,Coniston,Close,0,Minor,100,0.00000000000,123.77578969400
8368,187.19803940000,,Holm,Close,0,Minor,50,0.00000000000,187.19816211500
8369,185.01823671000,,Morland,Terrace,0,Minor,50,0.00000000000,185.01655305500
8370,45.78242725000,,Morland,Terrace,0,Minor,50,0.00000000000,45.78241880060
8371,96.81146370000,,Morland,Terrace,0,Minor,50,0.00000000000,96.81155002950
8372,158.22049388000,,Morland,Avenue,0,Minor,50,0.00000000000,158.21859716300
8373,93.30711894000,,Morland,Avenue,0,Minor,100,0.00000000000,93.30468124960
8374,183.87474771000,,Morland,Road,0,Minor,50,0.00000000000,183.87238189400
8375,501.08429914000,,Morland,Lane,0,Minor,50,0.00000000000,501.07908233500
13501,23.27573929000,,Black Pearl,Close,0,Minor,50,0.00000000000,23.27583983980
13502,116.24194213000,,Black Pearl,Close,0,Minor,50,0.00000000000,116.22771439800
13503,134.49983782000,,Bahamas,Drive,0,Major,50,0.00000000000,134.48798488600
13504,73.34918419000,,Bahamas,Drive,0,Major,50,0.00000000000,73.34808175990
13505,85.17271780000,,Bahamas,Drive,0,Major,50,0.00000000000,85.17146954440
13506,65.97191214000,,Torpoint,Street,0,Minor,60,0.00000000000,65.97121611620
13511,81.86919544000,,Cornwall,Drive,0,Minor,125,0.00000000000,81.86925532420
13512,67.61171347000,,Cornwall,Drive,0,Minor,125,0.00000000000,67.61101079510
13513,28.81345453000,,Cornwall,Drive,0,Minor,125,0.00000000000,28.81261103290
13514,497.16152441000,,Settlers,Way,0,Arterial,100,0.00000000000,497.15771405300
13515,486.95145093000,East,Settlers,Way,0,Arterial,100,0.00000000000,486.94698337300
13520,2679.20016051000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,2679.14683001000
13521,1038.81765999000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,1038.81668967000
14086,7.80049875000,,Abaco,Drive,0,Minor,60,0.00000000000,7.80035659538
14087,35.38796506000,,Abaco,Drive,0,Minor,60,0.00000000000,35.38676436860
14088,41.33921484000,,Abaco,Drive,0,Minor,60,0.00000000000,41.33849157820
14089,43.10405742000,,Abaco,Drive,0,Minor,60,0.00000000000,43.10402251180
14090,1.91310954000,,Abaco,Drive,0,Minor,0,0.00000000000,1.91318435451
14091,40.05274247000,,Abaco,Drive,0,Minor,60,0.00000000000,40.05217071410
14092,134.96820510000,,Grand Bahamian,Way,0,Arterial,100,0.00000000000,134.94692088700
14093,402.23096359000,,Grand Bahamian,Way,0,Arterial,100,0.00000000000,402.18421283100
14094,26.24149933000,,Inagua,Place,0,Minor,40,0.00000000000,26.23710893740
14095,63.25914914000,,Andros,Drive,0,Minor,60,0.00000000000,63.25696270170
14096,42.19090563000,,Eleuthera,Drive,0,Minor,60,0.00000000000,42.18140148470
14097,42.82243137000,,Eleuthera,Drive,0,Minor,60,0.00000000000,42.82157207750
14098,274.42421434000,,Eleuthera,Drive,0,Minor,60,0.00000000000,274.40976422200
14099,342.50487666000,,,,0,,0,0.00000000000,342.48928451100
14100,151.78052259000,,,,0,,0,0.00000000000,151.77504859400
14101,64.33256459000,,,,0,,0,0.00000000000,64.33006844400
14102,303.71315063000,,,,0,,0,0.00000000000,303.69662629400
14103,13.36366495000,,,,0,,0,0.00000000000,13.36365017840
14104,24.96099655000,,,,0,,0,0.00000000000,24.96099066750
14105,1.32196733000,,,,0,,0,0.00000000000,1.32206453248
14106,68.66772904000,,,,0,,0,0.00000000000,68.66643997280
14107,0.63981785000,,,,0,,0,0.00000000000,0.63975793339
14108,102.94295982000,,,,0,,0,0.00000000000,102.94090057300
14109,7.51151173000,,,,0,,0,0.00000000000,7.51117922405
14110,47.37654699000,,,,0,,0,0.00000000000,47.37020220610
14111,9.06377985000,,Grand Bahama,Highway,0,Arterial,0,0.00000000000,9.06392159795
14112,1401.78404508000,,Grand Bahama,Highway,0,Arterial,0,0.00000000000,1401.73045486000
14113,81.56477327000,,,,0,,0,0.00000000000,81.54637892930
9844,32.60510527000,,Spinney,Road,0,Minor,50,0.00000000000,32.60241297660
9845,261.22794674000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,261.22199386100
9846,258.95506290000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,258.95119996400
9847,240.20072661000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,240.18944149900
9848,39.17850552000,,Lucaya Circus,Circle,0,Minor,0,0.00000000000,39.17776020120
9849,31.99034990000,,Man-O-War,Circle,0,Minor,30,0.00000000000,31.98958685110
9850,102.52697032000,,Yeoman,Way,0,Minor,30,0.00000000000,102.52357347500
9851,150.91576989000,,Sergeant Major,Drive,0,Arterial,125,0.00000000000,150.91352617900
9852,88.80420669000,,Man-O-War,Circle,0,Minor,50,0.00000000000,88.80022486480
9853,48.30211492000,,Man-O-War,Circle,0,Minor,50,0.00000000000,48.30127514750
9854,37.55852028000,,Spinney,Road,0,Minor,50,0.00000000000,37.55786674640
9855,14.38435266000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,14.37369703920
9856,87.41480350000,,Shearwater,Drive,0,Minor,30,0.00000000000,87.40453796590
9858,60.00386073000,,Spinney,Road,0,Minor,50,0.00000000000,60.00363693160
9859,57.85363465000,,Coral,Court,0,Minor,50,0.00000000000,57.85184455200
9860,13.50746366000,,Shearwater,Drive,0,Minor,0,0.00000000000,13.50005059930
9861,143.48053388000,,Swan,Drive,0,Minor,50,0.00000000000,143.47875603800
9862,142.12496681000,,Swan,Drive,0,Minor,50,0.00000000000,142.12455824800
9863,158.06311967000,,Westchester,Street,0,Minor,50,0.00000000000,158.00246310900
9864,67.72142405000,,Westchester,Street,0,Minor,50,0.00000000000,67.71049054030
9865,72.51782494000,,Heron,Circle,0,Minor,50,0.00000000000,72.51712080940
9866,60.60480897000,,Spinney,Road,0,Minor,50,0.00000000000,60.60501843340
9867,52.11167879000,,Spinney,Road,0,Minor,30,0.00000000000,52.09884525120
9868,24.81428245000,,Spinney,Road,0,Minor,30,0.00000000000,24.81345768490
9874,78.67813281000,,Jac ana,Street,0,Minor,30,0.00000000000,78.67779223390
9875,157.25568669000,,Yeoman,Way,0,Minor,30,0.00000000000,157.25519229500
9876,182.19195614000,,Sanderling,Circle,0,Minor,50,0.00000000000,182.19063675700
9877,149.95426301000,,Sanderling,Circle,0,Minor,50,0.00000000000,149.95039003700
9883,53.64829603000,,Egret,Lane,0,Minor,50,0.00000000000,53.64016137560
9884,118.89434772000,,Egret,Lane,0,Minor,50,0.00000000000,118.89085217000
9885,13.91860099000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,13.91806097150
9886,380.04842432000,,Sergeant Major,Drive,0,Arterial,125,0.00000000000,380.04101821000
9888,110.32093050000,,Albatross,Circle,0,Minor,30,0.00000000000,110.31869985000
9889,12.65873046000,,Sea Horse,Road,0,Arterial,125,0.00000000000,12.65618315990
9892,41.43176389000,,Albatross,Circle,0,Minor,30,0.00000000000,41.42450661260
9893,29.74698130000,,Albatross,Circle,0,Minor,30,0.00000000000,29.74574648990
9894,104.28983969000,,Widgeon,Road,0,Minor,30,0.00000000000,104.28842874000
14535,93.27168006000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,93.26838085950
14536,491.46384350000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,491.45572732100
14537,18.78824963000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,18.78804816950
14538,3.55792815000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,3.55779893205
14539,15.43572555000,West,Sunrise,Highway,0,Arterial,150,0.00000000000,15.43559604080
11303,50.73663036000,,Rock Plant,Road,0,Arterial,0,0.00000000000,50.73641427460
11304,273.09340913000,,Rock Plant,Road,0,Arterial,0,0.00000000000,273.08808388100
11305,158.50590818000,,Rock Plant,Road,0,Arterial,0,0.00000000000,158.50581991700
11306,409.42395248000,,Rock Plant,Road,0,Arterial,0,0.00000000000,409.42353855700
11307,354.89493873000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,354.88326977400
11308,29.93112254000,,Queens,Highway,0,Arterial,0,0.00000000000,29.93109834880
11309,447.53245437000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,447.53034505600
11310,13.40143223000,,Queens,Highway,0,Arterial,0,0.00000000000,13.40018224240
11311,461.03219487000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,461.03119902300
11312,368.40161195000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,368.38333982400
11313,24.86943043000,,Queens,Highway,0,Arterial,0,0.00000000000,24.86674633290
11314,406.74701988000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,406.74541370200
11315,25.69635818000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,25.68655852110
11316,404.82463262000,,Grand Bahama,Highway,0,Arterial,125,0.00000000000,404.82282347400
11317,920.84214336000,,Rock Plant,Road,0,Arterial,0,0.00000000000,920.82199469200
11318,50.37455746000,,Rock Plant,Road,0,Arterial,0,0.00000000000,50.37369749790
11322,184.53528116000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,184.53469870400
11323,183.26928885000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,183.26946230600
11324,107.95801498000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,107.95774373200
11325,304.55581217000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,304.55464322100
11326,9.89301027000,,Queens,Highway,0,Arterial,0,0.00000000000,9.89299822607
11327,315.38213949000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,315.38024192400
11328,23.72143893000,,Queens,Highway,0,Arterial,0,0.00000000000,23.72142117810
11329,377.32957047000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,377.32728732100
11330,214.72266676000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,214.72265359700
11331,122.50576819000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,122.50567291000
11332,611.13946524000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,611.13809959400
11333,59.94968382000,,Truro,Road,0,Minor,60,0.00000000000,59.94850368700
11334,187.01060441000,,Truro,Road,0,Minor,60,0.00000000000,187.00963584200
12227,26.26710767000,,Glover,Lane,0,Minor,60,0.00000000000,26.26700099380
12230,101.65813685000,,Zachery,Lane,0,Minor,50,0.00000000000,101.63300892400
12231,107.89034392000,,Zachery,Lane,0,Minor,50,0.00000000000,107.84835226600
12232,14.81773688000,,Santa Maria,Avenue,0,Major,100,0.00000000000,14.81546195760
12233,93.99137528000,,Gedney,Road,0,Minor,50,0.00000000000,93.98975387560
12234,98.86504890000,,Gedney,Road,0,Minor,50,0.00000000000,98.85886179800
12235,146.92114210000,,Gedney,Road,0,Minor,50,0.00000000000,146.90584265300
12236,88.43686267000,,Gedney,Road,0,Minor,50,0.00000000000,88.42807142590
12237,109.76249185000,,Gedney,Road,0,Minor,50,0.00000000000,109.73105421400
12238,127.20542299000,,Gedney,Road,0,Minor,50,0.00000000000,127.18355301100
12239,123.74169270000,East,Beach,Road,0,Arterial,125,0.00000000000,123.72658043800
12240,19.11787938000,East,Beach,Road,0,Arterial,125,0.00000000000,19.11571115120
12241,171.01791301000,East,Beach,Road,0,Arterial,125,0.00000000000,170.97813590000
12242,125.07951540000,East,Beach,Road,0,Arterial,125,0.00000000000,124.95487333400
12243,244.94951735000,East,Beach,Road,0,Arterial,125,0.00000000000,244.93983617600
12244,187.14088791000,East,Beach,Road,0,Arterial,125,0.00000000000,187.09367700300
12245,578.17063001000,East,Beach,Road,0,Arterial,125,0.00000000000,578.09634790900
12246,218.45168973000,,Lincoln,Road,0,Major,80,0.00000000000,218.41268219700
12247,6.04387904000,,Lincoln,Road,0,Major,50,0.00000000000,6.04332798600
12248,77.01706141000,,Onslow,Circle,0,Minor,50,0.00000000000,77.01301006070
12249,59.60407063000,,Onslow,Circle,0,Minor,50,0.00000000000,59.59987032930
12250,373.33535637000,,Onslow,Circle,0,Minor,50,0.00000000000,373.31961381100
12251,172.66011225000,,Onslow,Circle,0,Minor,50,0.00000000000,172.64135762300
12252,122.86920890000,,Onslow,Circle,0,Minor,50,0.00000000000,122.79092287200
12253,725.00777908000,,Lincoln,Road,0,Major,100,0.00000000000,724.77333045600
12254,213.82827392000,,Lincoln,Road,0,Major,50,0.00000000000,213.81734529600
12255,173.01650100000,,Lincoln,Road,0,Major,100,0.00000000000,173.01591600500
12256,142.40019372000,,Lincoln,Road,0,Major,80,0.00000000000,142.39736787400
12257,64.13539554000,,Lincoln,Road,0,Major,80,0.00000000000,64.13201279210
12258,39.56141510000,,Onslow,Close,0,Minor,50,0.00000000000,39.56129134040
12259,59.28753340000,,Onslow,Circle,0,Minor,50,0.00000000000,59.28277241340
12260,106.40125742000,,Onslow,Circle,0,Minor,50,0.00000000000,106.25870518600
12261,10.46478910000,,Onslow,Circle,0,Minor,50,0.00000000000,10.46396005140
12262,154.16059102000,,Onslow,Lane,0,Minor,50,0.00000000000,154.15563794100
12263,12.59920874000,,Onslow,Lane,0,Minor,50,0.00000000000,12.59808450250
12264,83.58514108000,,Onslow,Lane,0,Minor,50,0.00000000000,83.58290327580
12265,79.89532867000,,Onslow,Lane,0,Minor,50,0.00000000000,79.89458839350
12266,332.31980970000,,Onslow,Circle,0,Minor,50,0.00000000000,332.30247069100
12267,16.40277336000,,Onslow,Circle,0,Minor,50,0.00000000000,16.40267235560
10027,3.77729462000,,Roxwell,Lane,0,Minor,50,0.00000000000,3.77717520687
10028,261.18087741000,,Maplestead,Close,0,Minor,50,0.00000000000,261.18041182800
10029,66.74609580000,,Maplestead,Drive,0,Major,60,0.00000000000,66.74527502600
10030,59.58759185000,,Maplestead,Drive,0,Major,60,0.00000000000,59.58710289670
